TRUCK_ID,MONTH,HOUR,DOW,DAY,PUBLIC_HOLIDAY,Profit,LAT,LONG,LOCATION_ID,SUM_DAY_OF_WEEK_AVG_CITY_MENU_TYPE,SUM_PREV_YEAR_MONTH_SALES_CITY_MENU_TYPE,WEATHERCODE,MENU_TYPE_GYROS_ENCODED,MENU_TYPE_CREPES_ENCODED,MENU_TYPE_BBQ_ENCODED,MENU_TYPE_SANDWICHES_ENCODED,MENU_TYPE_Mac & Cheese_encoded,MENU_TYPE_POUTINE_ENCODED,MENU_TYPE_ETHIOPIAN_ENCODED,MENU_TYPE_TACOS_ENCODED,MENU_TYPE_Ice Cream_encoded,MENU_TYPE_Hot Dogs_encoded,MENU_TYPE_CHINESE_ENCODED,MENU_TYPE_Grilled Cheese_encoded,MENU_TYPE_VEGETARIAN_ENCODED,MENU_TYPE_INDIAN_ENCODED,MENU_TYPE_RAMEN_ENCODED,CITY_SEATTLE_ENCODED,CITY_DENVER_ENCODED,CITY_San Mateo_encoded,CITY_New York City_encoded,CITY_BOSTON_ENCODED,REGION_NY_ENCODED,REGION_MA_ENCODED,REGION_CO_ENCODED,REGION_WA_ENCODED,REGION_CA_ENCODED
23,4,12,6,23,0,7872.0,39.7546837785723,-105.00740997592388,15457,-0.3478288455337565,-0.3823899024394427,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23,4,13,6,23,0,6310.0,39.7546837785723,-105.00740997592388,15457,-0.3478288455337565,-0.3823899024394427,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23,4,14,6,23,0,2139.0,39.7546837785723,-105.00740997592388,15457,-0.3478288455337565,-0.3823899024394427,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,4,9,4,28,0,4175.5,39.7546837785723,-105.00740997592388,15457,-0.7341449093374022,-0.2302491004451197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,4,10,4,28,0,974.0,39.7546837785723,-105.00740997592388,15457,-0.7341449093374022,-0.2302491004451197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,4,11,4,28,0,2237.0,39.7546837785723,-105.00740997592388,15457,-0.7341449093374022,-0.2302491004451197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,4,12,4,28,0,4335.5,39.7546837785723,-105.00740997592388,15457,-0.7341449093374022,-0.2302491004451197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,4,13,4,28,0,2457.5,39.7546837785723,-105.00740997592388,15457,-0.7341449093374022,-0.2302491004451197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,4,14,4,28,0,1108.0,39.7546837785723,-105.00740997592388,15457,-0.7341449093374022,-0.2302491004451197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
29,5,15,3,4,0,2493.0,39.7546837785723,-105.00740997592388,15457,0.1000462459356228,0.3845674017118395,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
29,5,16,3,4,0,1466.0,39.7546837785723,-105.00740997592388,15457,0.1000462459356228,0.3845674017118395,53,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
29,5,17,3,4,0,8941.0,39.7546837785723,-105.00740997592388,15457,0.1000462459356228,0.3845674017118395,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
29,5,18,3,4,0,9651.0,39.7546837785723,-105.00740997592388,15457,0.1000462459356228,0.3845674017118395,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
29,5,19,3,4,0,5035.0,39.7546837785723,-105.00740997592388,15457,0.1000462459356228,0.3845674017118395,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
29,5,20,3,4,0,5344.0,39.7546837785723,-105.00740997592388,15457,0.1000462459356228,0.3845674017118395,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
29,5,21,3,4,0,4790.0,39.7546837785723,-105.00740997592388,15457,0.1000462459356228,0.3845674017118395,51,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
26,5,8,5,13,0,5935.0,39.7546837785723,-105.00740997592388,15457,-0.3516467914729141,-0.3169736360707426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,5,9,5,13,0,3113.0,39.7546837785723,-105.00740997592388,15457,-0.3516467914729141,-0.3169736360707426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,5,10,5,13,0,5399.0,39.7546837785723,-105.00740997592388,15457,-0.3516467914729141,-0.3169736360707426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,5,11,5,13,0,3789.0,39.7546837785723,-105.00740997592388,15457,-0.3516467914729141,-0.3169736360707426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,5,12,5,13,0,7507.0,39.7546837785723,-105.00740997592388,15457,-0.3516467914729141,-0.3169736360707426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,5,13,5,13,0,5157.0,39.7546837785723,-105.00740997592388,15457,-0.3516467914729141,-0.3169736360707426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,5,8,6,28,0,2256.5,39.7546837785723,-105.00740997592388,15457,-0.6989962816801899,-0.2302491004451197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,5,9,6,28,0,3952.5,39.7546837785723,-105.00740997592388,15457,-0.6989962816801899,-0.2302491004451197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,5,10,6,28,0,1745.5,39.7546837785723,-105.00740997592388,15457,-0.6989962816801899,-0.2302491004451197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,5,11,6,28,0,1838.5,39.7546837785723,-105.00740997592388,15457,-0.6989962816801899,-0.2302491004451197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,5,12,6,28,0,6282.5,39.7546837785723,-105.00740997592388,15457,-0.6989962816801899,-0.2302491004451197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
16,5,13,6,28,0,1527.5,39.7546837785723,-105.00740997592388,15457,-0.6989962816801899,-0.2302491004451197,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21,5,8,2,31,0,620.0,39.7546837785723,-105.00740997592388,15457,-0.7749077020020794,-0.7838073374899992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,5,9,2,31,0,1857.0,39.7546837785723,-105.00740997592388,15457,-0.7749077020020794,-0.7838073374899992,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,5,10,2,31,0,1278.0,39.7546837785723,-105.00740997592388,15457,-0.7749077020020794,-0.7838073374899992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,5,11,2,31,0,1568.0,39.7546837785723,-105.00740997592388,15457,-0.7749077020020794,-0.7838073374899992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,5,12,2,31,0,1672.0,39.7546837785723,-105.00740997592388,15457,-0.7749077020020794,-0.7838073374899992,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,5,13,2,31,0,1261.0,39.7546837785723,-105.00740997592388,15457,-0.7749077020020794,-0.7838073374899992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,5,14,2,31,0,367.0,39.7546837785723,-105.00740997592388,15457,-0.7749077020020794,-0.7838073374899992,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
27,6,8,0,19,1,2543.0,39.7546837785723,-105.00740997592388,15457,-0.232853975719573,-0.1944662843824743,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,6,9,0,19,1,7291.0,39.7546837785723,-105.00740997592388,15457,-0.232853975719573,-0.1944662843824743,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,6,10,0,19,1,3711.0,39.7546837785723,-105.00740997592388,15457,-0.232853975719573,-0.1944662843824743,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,6,11,0,19,1,3708.0,39.7546837785723,-105.00740997592388,15457,-0.232853975719573,-0.1944662843824743,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,6,12,0,19,1,4325.0,39.7546837785723,-105.00740997592388,15457,-0.232853975719573,-0.1944662843824743,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,6,13,0,19,1,2914.0,39.7546837785723,-105.00740997592388,15457,-0.232853975719573,-0.1944662843824743,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,6,14,0,19,1,881.0,39.7546837785723,-105.00740997592388,15457,-0.232853975719573,-0.1944662843824743,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
22,7,8,1,4,1,2850.0,39.7546837785723,-105.00740997592388,15457,-0.5907257010906304,-0.2302491004451197,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,7,9,1,4,1,3051.0,39.7546837785723,-105.00740997592388,15457,-0.5907257010906304,-0.2302491004451197,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,7,10,1,4,1,1257.0,39.7546837785723,-105.00740997592388,15457,-0.5907257010906304,-0.2302491004451197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,7,11,1,4,1,1895.0,39.7546837785723,-105.00740997592388,15457,-0.5907257010906304,-0.2302491004451197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,7,12,1,4,1,3926.0,39.7546837785723,-105.00740997592388,15457,-0.5907257010906304,-0.2302491004451197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
22,7,13,1,4,1,2294.0,39.7546837785723,-105.00740997592388,15457,-0.5907257010906304,-0.2302491004451197,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
24,7,8,3,6,0,1986.0,39.7546837785723,-105.00740997592388,15457,-0.4850307531982018,-0.4119905461696897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24,7,9,3,6,0,3718.0,39.7546837785723,-105.00740997592388,15457,-0.4850307531982018,-0.4119905461696897,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24,7,10,3,6,0,4075.0,39.7546837785723,-105.00740997592388,15457,-0.4850307531982018,-0.4119905461696897,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24,7,11,3,6,0,3279.0,39.7546837785723,-105.00740997592388,15457,-0.4850307531982018,-0.4119905461696897,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24,7,12,3,6,0,3560.0,39.7546837785723,-105.00740997592388,15457,-0.4850307531982018,-0.4119905461696897,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
24,7,13,3,6,0,3740.0,39.7546837785723,-105.00740997592388,15457,-0.4850307531982018,-0.4119905461696897,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20,7,15,3,6,0,2157.5,39.7546837785723,-105.00740997592388,15457,0.1280330990475163,0.4593949218558232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
20,7,16,3,6,0,1483.5,39.7546837785723,-105.00740997592388,15457,0.1280330990475163,0.4593949218558232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
20,7,17,3,6,0,6586.75,39.7546837785723,-105.00740997592388,15457,0.1280330990475163,0.4593949218558232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
20,7,18,3,6,0,7604.25,39.7546837785723,-105.00740997592388,15457,0.1280330990475163,0.4593949218558232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
20,7,19,3,6,0,7498.0,39.7546837785723,-105.00740997592388,15457,0.1280330990475163,0.4593949218558232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
20,7,20,3,6,0,8638.0,39.7546837785723,-105.00740997592388,15457,0.1280330990475163,0.4593949218558232,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
20,7,21,3,6,0,4656.75,39.7546837785723,-105.00740997592388,15457,0.1280330990475163,0.4593949218558232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
20,7,22,3,6,0,784.25,39.7546837785723,-105.00740997592388,15457,0.1280330990475163,0.4593949218558232,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
17,7,15,2,19,0,2389.0,39.7546837785723,-105.00740997592388,15457,-0.2200158856505298,0.6828946484139186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,7,16,2,19,0,4644.0,39.7546837785723,-105.00740997592388,15457,-0.2200158856505298,0.6828946484139186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,7,17,2,19,0,2426.0,39.7546837785723,-105.00740997592388,15457,-0.2200158856505298,0.6828946484139186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,7,18,2,19,0,6306.0,39.7546837785723,-105.00740997592388,15457,-0.2200158856505298,0.6828946484139186,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,7,19,2,19,0,12050.0,39.7546837785723,-105.00740997592388,15457,-0.2200158856505298,0.6828946484139186,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,7,20,2,19,0,10462.0,39.7546837785723,-105.00740997592388,15457,-0.2200158856505298,0.6828946484139186,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,7,21,2,19,0,6518.0,39.7546837785723,-105.00740997592388,15457,-0.2200158856505298,0.6828946484139186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,8,8,0,21,0,2199.0,39.7546837785723,-105.00740997592388,15457,-0.3496166454798629,0.2033481147229592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,8,9,0,21,0,6631.0,39.7546837785723,-105.00740997592388,15457,-0.3496166454798629,0.2033481147229592,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,8,10,0,21,0,3624.0,39.7546837785723,-105.00740997592388,15457,-0.3496166454798629,0.2033481147229592,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,8,11,0,21,0,6836.0,39.7546837785723,-105.00740997592388,15457,-0.3496166454798629,0.2033481147229592,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,8,12,0,21,0,4352.0,39.7546837785723,-105.00740997592388,15457,-0.3496166454798629,0.2033481147229592,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,8,13,0,21,0,6090.0,39.7546837785723,-105.00740997592388,15457,-0.3496166454798629,0.2033481147229592,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
17,8,14,0,21,0,2638.0,39.7546837785723,-105.00740997592388,15457,-0.3496166454798629,0.2033481147229592,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,8,15,0,28,0,1750.0,39.7546837785723,-105.00740997592388,15457,-0.0313559914139794,0.0200062369308777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,8,16,0,28,0,2265.0,39.7546837785723,-105.00740997592388,15457,-0.0313559914139794,0.0200062369308777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,8,17,0,28,0,3996.0,39.7546837785723,-105.00740997592388,15457,-0.0313559914139794,0.0200062369308777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,8,18,0,28,0,5613.0,39.7546837785723,-105.00740997592388,15457,-0.0313559914139794,0.0200062369308777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,8,19,0,28,0,7236.0,39.7546837785723,-105.00740997592388,15457,-0.0313559914139794,0.0200062369308777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,8,20,0,28,0,3587.0,39.7546837785723,-105.00740997592388,15457,-0.0313559914139794,0.0200062369308777,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,8,21,0,28,0,5731.0,39.7546837785723,-105.00740997592388,15457,-0.0313559914139794,0.0200062369308777,61,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
26,8,22,0,28,0,458.0,39.7546837785723,-105.00740997592388,15457,-0.0313559914139794,0.0200062369308777,51,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
21,9,8,5,9,0,1778.0,39.7546837785723,-105.00740997592388,15457,-0.7540750385734734,-0.7957417488153917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,9,9,5,9,0,3720.0,39.7546837785723,-105.00740997592388,15457,-0.7540750385734734,-0.7957417488153917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,9,10,5,9,0,2004.0,39.7546837785723,-105.00740997592388,15457,-0.7540750385734734,-0.7957417488153917,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,9,11,5,9,0,1717.0,39.7546837785723,-105.00740997592388,15457,-0.7540750385734734,-0.7957417488153917,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,9,12,5,9,0,3477.0,39.7546837785723,-105.00740997592388,15457,-0.7540750385734734,-0.7957417488153917,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
21,9,13,5,9,0,1396.0,39.7546837785723,-105.00740997592388,15457,-0.7540750385734734,-0.7957417488153917,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
18,9,8,6,10,0,5477.5,39.7546837785723,-105.00740997592388,15457,-0.3835697185911373,-0.0019010475262875,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,9,9,6,10,0,5782.5,39.7546837785723,-105.00740997592388,15457,-0.3835697185911373,-0.0019010475262875,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,9,10,6,10,0,2749.0,39.7546837785723,-105.00740997592388,15457,-0.3835697185911373,-0.0019010475262875,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,9,11,6,10,0,3127.0,39.7546837785723,-105.00740997592388,15457,-0.3835697185911373,-0.0019010475262875,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,9,12,6,10,0,4439.0,39.7546837785723,-105.00740997592388,15457,-0.3835697185911373,-0.0019010475262875,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
18,9,13,6,10,0,5289.0,39.7546837785723,-105.00740997592388,15457,-0.3835697185911373,-0.0019010475262875,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23,9,16,3,14,0,3107.0,39.7546837785723,-105.00740997592388,15457,-0.2500070525518876,-0.0218880893307511,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23,9,17,3,14,0,4718.0,39.7546837785723,-105.00740997592388,15457,-0.2500070525518876,-0.0218880893307511,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23,9,18,3,14,0,2972.0,39.7546837785723,-105.00740997592388,15457,-0.2500070525518876,-0.0218880893307511,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23,9,19,3,14,0,3636.0,39.7546837785723,-105.00740997592388,15457,-0.2500070525518876,-0.0218880893307511,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23,9,20,3,14,0,6086.0,39.7546837785723,-105.00740997592388,15457,-0.2500070525518876,-0.0218880893307511,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23,9,21,3,14,0,3513.0,39.7546837785723,-105.00740997592388,15457,-0.2500070525518876,-0.0218880893307511,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
23,9,22,3,14,0,1202.0,39.7546837785723,-105.00740997592388,15457,-0.2500070525518876,-0.0218880893307511,53,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,9,16,4,15,0,2726.0,39.7546837785723,-105.00740997592388,15457,-0.0753642698347706,0.1621083227848856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,9,17,4,15,0,4878.0,39.7546837785723,-105.00740997592388,15457,-0.0753642698347706,0.1621083227848856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,9,18,4,15,0,7265.0,39.7546837785723,-105.00740997592388,15457,-0.0753642698347706,0.1621083227848856,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,9,19,4,15,0,9309.0,39.7546837785723,-105.00740997592388,15457,-0.0753642698347706,0.1621083227848856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,9,20,4,15,0,6981.0,39.7546837785723,-105.00740997592388,15457,-0.0753642698347706,0.1621083227848856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,9,21,4,15,0,5625.0,39.7546837785723,-105.00740997592388,15457,-0.0753642698347706,0.1621083227848856,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
27,9,22,4,15,0,1502.0,39.7546837785723,-105.00740997592388,15457,-0.0753642698347706,0.1621083227848856,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19,9,15,6,17,0,1388.0,39.7546837785723,-105.00740997592388,15457,-0.140098337730689,-0.1661540615288787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19,9,16,6,17,0,1701.0,39.7546837785723,-105.00740997592388,15457,-0.140098337730689,-0.1661540615288787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19,9,17,6,17,0,5555.0,39.7546837785723,-105.00740997592388,15457,-0.140098337730689,-0.1661540615288787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19,9,18,6,17,0,8442.0,39.7546837785723,-105.00740997592388,15457,-0.140098337730689,-0.1661540615288787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19,9,19,6,17,0,11897.0,39.7546837785723,-105.00740997592388,15457,-0.140098337730689,-0.1661540615288787,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19,9,20,6,17,0,8873.0,39.7546837785723,-105.00740997592388,15457,-0.140098337730689,-0.1661540615288787,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
19,9,21,6,17,0,3156.0,39.7546837785723,-105.00740997592388,15457,-0.140098337730689,-0.1661540615288787,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
33,4,16,4,2,0,1371.0,47.66793090234275,-122.38555840528052,5165,-0.3162957428102375,-0.2302491004451197,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,4,17,4,2,0,3510.5,47.66793090234275,-122.38555840528052,5165,-0.3162957428102375,-0.2302491004451197,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,4,18,4,2,0,4683.0,47.66793090234275,-122.38555840528052,5165,-0.3162957428102375,-0.2302491004451197,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,4,19,4,2,0,3741.0,47.66793090234275,-122.38555840528052,5165,-0.3162957428102375,-0.2302491004451197,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,4,20,4,2,0,5834.5,47.66793090234275,-122.38555840528052,5165,-0.3162957428102375,-0.2302491004451197,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
33,4,21,4,2,0,4890.0,47.66793090234275,-122.38555840528052,5165,-0.3162957428102375,-0.2302491004451197,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
