TRUCK_ID,HOUR,AVERAGE REVENUE PER HOUR,DATE
1,12,1369.883301,7/8/2022
1,13,1022.966431,7/8/2022
1,14,407.4338684,7/8/2022
1,15,268.9577332,7/8/2022
1,16,440.9137268,7/8/2022
1,17,1046.194702,7/8/2022
1,18,1319.806641,7/8/2022
1,19,1511.291504,7/8/2022
1,20,1370.08606,7/8/2022
1,21,1181.300659,7/8/2022
1,22,241.8508453,7/8/2022
1,23,-160.483902,7/8/2022
2,8,1314.270874,7/8/2022
2,9,1848.358398,7/8/2022
2,10,1182.764038,7/8/2022
2,11,1362.990967,7/8/2022
2,12,2061.521973,7/8/2022
2,13,1509.736572,7/8/2022
2,14,581.1273193,7/8/2022
2,15,543.4465942,7/8/2022
2,16,823.4677734,7/8/2022
2,17,1648.648438,7/8/2022
2,18,2152.069824,7/8/2022
2,19,2367.799316,7/8/2022
2,20,2203.540039,7/8/2022
2,21,1930.025391,7/8/2022
2,22,362.2036438,7/8/2022
2,23,131.2170868,7/8/2022
13,8,1021.425232,7/8/2022
13,9,1554.636108,7/8/2022
13,10,860.9208984,7/8/2022
13,11,979.6563721,7/8/2022
13,12,1627.820068,7/8/2022
13,13,1120.657104,7/8/2022
13,14,455.9302063,7/8/2022
13,15,465.8257751,7/8/2022
13,16,631.4946899,7/8/2022
13,17,1356.014526,7/8/2022
13,18,1702.540771,7/8/2022
13,19,1888.902954,7/8/2022
13,20,1759.334473,7/8/2022
13,21,1586.321045,7/8/2022
13,22,330.27771,7/8/2022
13,23,43.61405563,7/8/2022
17,8,4390.071289,7/8/2022
17,9,6542.341309,7/8/2022
17,10,3661.944092,7/8/2022
17,11,4614.942871,7/8/2022
17,12,7290.069336,7/8/2022
17,13,5345.091797,7/8/2022
17,14,1954.884644,7/8/2022
17,15,1846.851807,7/8/2022
17,16,2827.71875,7/8/2022
17,17,5759.757813,7/8/2022
17,18,7522.544922,7/8/2022
17,19,8302.832031,7/8/2022
17,20,7832.217285,7/8/2022
17,21,6197.115234,7/8/2022
17,22,1146.660767,7/8/2022
17,23,542.4429321,7/8/2022
21,8,1469.597534,7/8/2022
21,9,2501.264893,7/8/2022
21,10,1373.02832,7/8/2022
21,11,1581.88147,7/8/2022
21,12,2562.806641,7/8/2022
21,13,1798.772339,7/8/2022
21,14,566.2990112,7/8/2022
21,15,567.6538696,7/8/2022
21,16,928.8851929,7/8/2022
21,17,1988.442871,7/8/2022
21,18,2998.101318,7/8/2022
21,19,2833.710693,7/8/2022
21,20,2903.495117,7/8/2022
21,21,2398.358643,7/8/2022
21,22,287.9136658,7/8/2022
21,23,141.2336121,7/8/2022
28,8,2896.110596,7/8/2022
28,9,4556.147949,7/8/2022
28,10,2479.126953,7/8/2022
28,11,2839.217041,7/8/2022
28,12,5164.035156,7/8/2022
28,13,3299.699219,7/8/2022
28,14,1105.980469,7/8/2022
28,15,1137.955811,7/8/2022
28,16,2028.294189,7/8/2022
28,17,4471.845703,7/8/2022
28,18,5798.391602,7/8/2022
28,19,6464.972656,7/8/2022
28,20,6083.009766,7/8/2022
28,21,4454.496582,7/8/2022
28,22,697.5690918,7/8/2022
28,23,449.210968,7/8/2022
34,8,2936.472412,7/8/2022
34,9,4668.656738,7/8/2022
34,10,2742.97876,7/8/2022
34,11,3095.365234,7/8/2022
34,12,4805.539551,7/8/2022
34,13,3619.671631,7/8/2022
34,14,1321.789673,7/8/2022
34,15,1514.33252,7/8/2022
34,16,2329.099854,7/8/2022
34,17,4663.662109,7/8/2022
34,18,5971.391113,7/8/2022
34,19,5797.091797,7/8/2022
34,20,6225.077637,7/8/2022
34,21,5126.036133,7/8/2022
34,22,745.6522827,7/8/2022
34,23,512.0667725,7/8/2022
43,8,5644.254883,7/8/2022
43,9,8471.681641,7/8/2022
43,10,4707.258789,7/8/2022
43,11,5201.443848,7/8/2022
43,12,8374.924805,7/8/2022
43,13,6158.166992,7/8/2022
43,14,2067.65332,7/8/2022
43,15,2989.918213,7/8/2022
43,16,4614.086914,7/8/2022
43,17,7668.854492,7/8/2022
43,18,9186.727539,7/8/2022
43,19,9736.789063,7/8/2022
43,20,9338.436523,7/8/2022
43,21,7828.40918,7/8/2022
43,22,1425.805176,7/8/2022
43,23,1124.018311,7/8/2022
46,8,3180.589111,7/8/2022
46,9,4954.779785,7/8/2022
46,10,3023.312012,7/8/2022
46,11,3378.873047,7/8/2022
46,12,5734.529785,7/8/2022
46,13,4284.564453,7/8/2022
46,14,1653.23877,7/8/2022
46,15,1633.604736,7/8/2022
46,16,2351.275635,7/8/2022
46,17,4920.419434,7/8/2022
46,18,6383.441406,7/8/2022
46,19,7667.394531,7/8/2022
46,20,7351.521484,7/8/2022
46,21,6145.303711,7/8/2022
46,22,970.6637573,7/8/2022
46,23,600.3323364,7/8/2022
47,8,7567.915527,7/8/2022
47,9,10854.94531,7/8/2022
47,10,7331.242188,7/8/2022
47,11,7613.221191,7/8/2022
47,12,10587.02539,7/8/2022
47,13,8018.354492,7/8/2022
47,14,3275.967285,7/8/2022
47,15,3468.503906,7/8/2022
47,16,5015.34375,7/8/2022
47,17,9824.427734,7/8/2022
47,18,11353.89941,7/8/2022
47,19,11887.32422,7/8/2022
47,20,10606.39648,7/8/2022
47,21,10234.3291,7/8/2022
47,22,2081.008789,7/8/2022
47,23,1770.830322,7/8/2022
1,8,969.9033813,8/8/2022
1,9,1466.755981,8/8/2022
1,10,870.5656128,8/8/2022
1,11,969.2390137,8/8/2022
1,12,1352.00415,8/8/2022
1,13,1012.933777,8/8/2022
1,14,380.1256714,8/8/2022
1,15,315.5994873,8/8/2022
1,16,491.3852234,8/8/2022
1,17,1108.524902,8/8/2022
1,18,1299.896118,8/8/2022
1,19,1505.10144,8/8/2022
1,20,1430.368164,8/8/2022
1,21,1265.999634,8/8/2022
1,22,276.0149841,8/8/2022
1,23,-96.56774902,8/8/2022
2,8,1411.419189,8/8/2022
2,9,2017.463013,8/8/2022
2,10,1268.643188,8/8/2022
2,11,1440.269775,8/8/2022
2,12,2114.02417,8/8/2022
2,13,1572.703369,8/8/2022
2,14,630.0854492,8/8/2022
2,15,572.7179565,8/8/2022
2,16,939.5342407,8/8/2022
2,17,1780.173462,8/8/2022
2,18,2232.471191,8/8/2022
2,19,2307.763672,8/8/2022
2,20,2259.358643,8/8/2022
2,21,2015.240845,8/8/2022
2,22,421.4120483,8/8/2022
2,23,200.0783691,8/8/2022
13,8,1020.373413,8/8/2022
13,9,1553.443848,8/8/2022
13,10,931.6074219,8/8/2022
13,11,1045.094849,8/8/2022
13,12,1563.700317,8/8/2022
13,13,1234.457886,8/8/2022
13,14,423.6486206,8/8/2022
13,15,506.2455139,8/8/2022
13,16,679.2098999,8/8/2022
13,17,1439.121216,8/8/2022
13,18,1831.144531,8/8/2022
13,19,1917.488159,8/8/2022
13,20,1835.166504,8/8/2022
13,21,1660.901001,8/8/2022
13,22,360.916748,8/8/2022
13,23,101.3603821,8/8/2022
17,8,4341.349121,8/8/2022
17,9,6705.111816,8/8/2022
17,10,4095.595947,8/8/2022
17,11,4698.839355,8/8/2022
17,12,7064.90332,8/8/2022
17,13,5210.716797,8/8/2022
17,14,1966.232788,8/8/2022
17,15,2019.125854,8/8/2022
17,16,3158.025879,8/8/2022
17,17,6040.29248,8/8/2022
17,18,8199.082031,8/8/2022
17,19,8926.719727,8/8/2022
17,20,8616.349609,8/8/2022
17,21,7110.70459,8/8/2022
17,22,1260.463135,8/8/2022
17,23,767.8479004,8/8/2022
21,8,1682.596191,8/8/2022
21,9,2602.14624,8/8/2022
21,10,1408.523315,8/8/2022
21,11,1726.45752,8/8/2022
21,12,2711.915039,8/8/2022
21,13,2017.107178,8/8/2022
21,14,683.303894,8/8/2022
21,15,746.4973755,8/8/2022
21,16,1062.443115,8/8/2022
21,17,2165.618652,8/8/2022
21,18,2917.262695,8/8/2022
21,19,3181.765625,8/8/2022
21,20,3020.447998,8/8/2022
21,21,2548.859131,8/8/2022
21,22,358.8435669,8/8/2022
21,23,241.506134,8/8/2022
28,8,2831.248047,8/8/2022
28,9,4884.926758,8/8/2022
28,10,2784.40918,8/8/2022
28,11,3189.216553,8/8/2022
28,12,5053.695801,8/8/2022
28,13,3688.476807,8/8/2022
28,14,1216.43335,8/8/2022
28,15,1357.244629,8/8/2022
28,16,2167.575439,8/8/2022
28,17,4101.586914,8/8/2022
28,18,5391.012695,8/8/2022
28,19,5664.300781,8/8/2022
28,20,5944.737305,8/8/2022
28,21,4937.922363,8/8/2022
28,22,826.8370972,8/8/2022
28,23,529.7911377,8/8/2022
34,8,3026.3479,8/8/2022
34,9,4801.3125,8/8/2022
34,10,2818.901855,8/8/2022
34,11,3163.371094,8/8/2022
34,12,4872.79541,8/8/2022
34,13,3659.793945,8/8/2022
34,14,1371.085815,8/8/2022
34,15,1372.612671,8/8/2022
34,16,2085.987793,8/8/2022
34,17,4230.15918,8/8/2022
34,18,5436.689941,8/8/2022
34,19,5710.243652,8/8/2022
34,20,5609.002441,8/8/2022
34,21,4685.000977,8/8/2022
34,22,813.7466431,8/8/2022
34,23,563.0045776,8/8/2022
43,8,5740.036133,8/8/2022
43,9,8161.97998,8/8/2022
43,10,5216.521484,8/8/2022
43,11,5789.208496,8/8/2022
43,12,8170.547852,8/8/2022
43,13,6733.171875,8/8/2022
43,14,2180.013672,8/8/2022
43,15,2457.267822,8/8/2022
43,16,4531.686523,8/8/2022
43,17,7754.76123,8/8/2022
43,18,10060.97168,8/8/2022
43,19,9577.291016,8/8/2022
43,20,9334.133789,8/8/2022
43,21,7874.997559,8/8/2022
43,22,1401.377441,8/8/2022
43,23,1164.092407,8/8/2022
46,8,3627.394287,8/8/2022
46,9,5507.29834,8/8/2022
46,10,3205.705566,8/8/2022
46,11,3812.819092,8/8/2022
46,12,5869.222168,8/8/2022
46,13,4360.237793,8/8/2022
46,14,1695.932861,8/8/2022
46,15,1662.11377,8/8/2022
46,16,2619.149658,8/8/2022
46,17,5369.783691,8/8/2022
46,18,6447.283691,8/8/2022
46,19,6948.038574,8/8/2022
46,20,6709.354492,8/8/2022
46,21,5779.007324,8/8/2022
46,22,1040.84082,8/8/2022
46,23,678.7388916,8/8/2022
47,8,7948.786133,8/8/2022
47,9,10812.92969,8/8/2022
47,10,7094.463379,8/8/2022
47,11,8601.054688,8/8/2022
47,12,10913.21582,8/8/2022
47,13,9506.189453,8/8/2022
47,14,3426.614258,8/8/2022
47,15,3938.947998,8/8/2022
47,16,5193.27002,8/8/2022
47,17,10094.69141,8/8/2022
47,18,11370.18359,8/8/2022
47,19,11827.87598,8/8/2022
47,20,11664.95508,8/8/2022
47,21,10883.95117,8/8/2022
47,22,2438.438965,8/8/2022
47,23,1842.267944,8/8/2022
1,8,956.8555298,9/8/2022
1,9,1462.093994,9/8/2022
1,10,783.3302002,9/8/2022
1,11,983.8952637,9/8/2022
1,12,1433.693604,9/8/2022
1,13,1190.736572,9/8/2022
1,14,470.064209,9/8/2022
1,15,260.986908,9/8/2022
1,16,477.0679016,9/8/2022
1,17,1120.215088,9/8/2022
1,18,1366.540894,9/8/2022
1,19,1526.580078,9/8/2022
1,20,1435.334351,9/8/2022
1,21,1221.651611,9/8/2022
1,22,330.6293945,9/8/2022
1,23,-39.67609787,9/8/2022
2,8,1371.619751,9/8/2022
2,9,2010.422119,9/8/2022
2,10,1295.058594,9/8/2022
2,11,1465.135132,9/8/2022
2,12,2122.158936,9/8/2022
2,13,1671.217529,9/8/2022
2,14,646.2608032,9/8/2022
2,15,566.6309814,9/8/2022
2,16,893.1300049,9/8/2022
2,17,1813.771118,9/8/2022
2,18,2293.678467,9/8/2022
2,19,2407.568115,9/8/2022
2,20,2325.31543,9/8/2022
2,21,2035.289917,9/8/2022
2,22,397.2439575,9/8/2022
2,23,180.5548553,9/8/2022
13,8,939.9110718,9/8/2022
13,9,1563.629395,9/8/2022
13,10,905.1611328,9/8/2022
13,11,1087.08252,9/8/2022
13,12,1587.400269,9/8/2022
13,13,1249.800659,9/8/2022
13,14,425.0112915,9/8/2022
13,15,475.8013611,9/8/2022
13,16,743.2432251,9/8/2022
13,17,1515.580566,9/8/2022
13,18,1822.537109,9/8/2022
13,19,2000.898926,9/8/2022
13,20,1891.48999,9/8/2022
13,21,1698.330688,9/8/2022
13,22,330.7737122,9/8/2022
13,23,115.2383423,9/8/2022
17,8,4589.621582,9/8/2022
17,9,7174.229004,9/8/2022
17,10,4069.562012,9/8/2022
17,11,4965.620605,9/8/2022
17,12,6468.374023,9/8/2022
17,13,5374.058105,9/8/2022
17,14,2264.79541,9/8/2022
17,15,2297.628662,9/8/2022
17,16,3351.105469,9/8/2022
17,17,6696.516602,9/8/2022
17,18,8053.26416,9/8/2022
17,19,8880.418945,9/8/2022
17,20,8999.864258,9/8/2022
17,21,7600.746094,9/8/2022
17,22,1395.412598,9/8/2022
17,23,938.0489502,9/8/2022
21,8,1540.471802,9/8/2022
21,9,2573.624512,9/8/2022
21,10,1437.144409,9/8/2022
21,11,1701.446045,9/8/2022
21,12,2527.971924,9/8/2022
21,13,2036.045776,9/8/2022
21,14,719.0012817,9/8/2022
21,15,712.34552,9/8/2022
21,16,1130.900024,9/8/2022
21,17,2393.805664,9/8/2022
21,18,3048.980713,9/8/2022
21,19,3296.22876,9/8/2022
21,20,3215.485107,9/8/2022
21,21,2589.300049,9/8/2022
21,22,399.1488037,9/8/2022
21,23,290.033844,9/8/2022
28,8,2901.291748,9/8/2022
28,9,4415.016602,9/8/2022
28,10,2661.222168,9/8/2022
28,11,2708.780273,9/8/2022
28,12,4472.178711,9/8/2022
28,13,3753.706055,9/8/2022
28,14,1239.878052,9/8/2022
28,15,1427.746704,9/8/2022
28,16,2161.672363,9/8/2022
28,17,4333.84082,9/8/2022
28,18,5597.669922,9/8/2022
28,19,6069.130371,9/8/2022
28,20,5919.230957,9/8/2022
28,21,4548.812988,9/8/2022
28,22,883.0916748,9/8/2022
28,23,616.9110107,9/8/2022
34,8,2664.578613,9/8/2022
34,9,4132.080078,9/8/2022
34,10,2485.638428,9/8/2022
34,11,2840.987549,9/8/2022
34,12,4902.510254,9/8/2022
34,13,3895.754883,9/8/2022
34,14,1441.461182,9/8/2022
34,15,1398.078613,9/8/2022
34,16,2153.076172,9/8/2022
34,17,4160.325195,9/8/2022
34,18,5231.655273,9/8/2022
34,19,5556.664551,9/8/2022
34,20,5460.841797,9/8/2022
34,21,4515.473633,9/8/2022
34,22,905.3526611,9/8/2022
34,23,648.4015503,9/8/2022
43,8,5574.043457,9/8/2022
43,9,8383.005859,9/8/2022
43,10,5344.999023,9/8/2022
43,11,5444.010254,9/8/2022
43,12,8563.415039,9/8/2022
43,13,6672.057617,9/8/2022
43,14,2308.865967,9/8/2022
43,15,2635.575928,9/8/2022
43,16,4026.856689,9/8/2022
43,17,8254.769531,9/8/2022
43,18,9651.331055,9/8/2022
43,19,10197.59082,9/8/2022
43,20,9946.969727,9/8/2022
43,21,8165.020996,9/8/2022
43,22,1705.541992,9/8/2022
43,23,1260.153198,9/8/2022
46,8,3460.481201,9/8/2022
46,9,5569.604004,9/8/2022
46,10,3406.424561,9/8/2022
46,11,3922.045898,9/8/2022
46,12,5770.900391,9/8/2022
46,13,4503.868652,9/8/2022
46,14,1833.043335,9/8/2022
46,15,1742.497192,9/8/2022
46,16,2366.062988,9/8/2022
46,17,5465.253418,9/8/2022
46,18,6377.40332,9/8/2022
46,19,7485.685547,9/8/2022
46,20,7197.135742,9/8/2022
46,21,6211.272949,9/8/2022
46,22,1247.981689,9/8/2022
46,23,854.1103516,9/8/2022
47,8,7288.835449,9/8/2022
47,9,10660.41504,9/8/2022
47,10,6850.263672,9/8/2022
47,11,7610.865723,9/8/2022
47,12,10774.03027,9/8/2022
47,13,9436.5,9/8/2022
47,14,3440.868896,9/8/2022
47,15,3550.464355,9/8/2022
47,16,5168.743164,9/8/2022
47,17,10271.36719,9/8/2022
47,18,11599.05664,9/8/2022
47,19,12168.10352,9/8/2022
47,20,11803.18066,9/8/2022
47,21,10301.76074,9/8/2022
47,22,2402.853516,9/8/2022
47,23,1812.571899,9/8/2022
1,8,955.5265503,10/8/2022
1,9,1467.682861,10/8/2022
1,10,810.7546387,10/8/2022
1,11,922.0828857,10/8/2022
1,12,1389.385376,10/8/2022
1,13,1060.161499,10/8/2022
1,14,376.9789734,10/8/2022
1,15,325.2574463,10/8/2022
1,16,433.4096375,10/8/2022
1,17,1082.430908,10/8/2022
1,18,1498.959106,10/8/2022
1,19,1700.058472,10/8/2022
1,20,1491.4104,10/8/2022
1,21,1340.794189,10/8/2022
1,22,311.6331482,10/8/2022
1,23,-100.5187302,10/8/2022
2,8,1371.748169,10/8/2022
2,9,2027.612671,10/8/2022
2,10,1254.246582,10/8/2022
2,11,1446.246948,10/8/2022
2,12,2151.096924,10/8/2022
2,13,1616.825317,10/8/2022
2,14,624.3552246,10/8/2022
2,15,549.3910522,10/8/2022
2,16,886.5774536,10/8/2022
2,17,1808.644409,10/8/2022
2,18,2321.967773,10/8/2022
2,19,2440.922607,10/8/2022
2,20,2326.004883,10/8/2022
2,21,2056.914307,10/8/2022
2,22,462.8864441,10/8/2022
2,23,188.3741913,10/8/2022
13,8,973.833252,10/8/2022
13,9,1538.013184,10/8/2022
13,10,902.6890259,10/8/2022
13,11,1116.832031,10/8/2022
13,12,1591.67395,10/8/2022
13,13,1214.129028,10/8/2022
13,14,409.6940308,10/8/2022
13,15,470.7808533,10/8/2022
13,16,716.5557251,10/8/2022
13,17,1487.824463,10/8/2022
13,18,1866.199829,10/8/2022
13,19,2030.605835,10/8/2022
13,20,1882.16272,10/8/2022
13,21,1689.734619,10/8/2022
13,22,357.4333191,10/8/2022
13,23,82.81312561,10/8/2022
17,8,4292.044922,10/8/2022
17,9,7243.798828,10/8/2022
17,10,3899.48877,10/8/2022
17,11,4614.545898,10/8/2022
17,12,7000.797852,10/8/2022
17,13,5297.900879,10/8/2022
17,14,2170.864258,10/8/2022
17,15,2230.188965,10/8/2022
17,16,3269.348877,10/8/2022
17,17,6226.89209,10/8/2022
17,18,7361.650391,10/8/2022
17,19,7792.975098,10/8/2022
17,20,7884.209473,10/8/2022
17,21,6827.650879,10/8/2022
17,22,1440.109009,10/8/2022
17,23,858.8400269,10/8/2022
21,8,1658.866211,10/8/2022
21,9,2675.801758,10/8/2022
21,10,1546.634399,10/8/2022
21,11,1772.80127,10/8/2022
21,12,2732.994385,10/8/2022
21,13,2011.531128,10/8/2022
21,14,680.7871704,10/8/2022
21,15,688.9786987,10/8/2022
21,16,1052.794922,10/8/2022
21,17,2323.556641,10/8/2022
21,18,2774.481201,10/8/2022
21,19,3278.813721,10/8/2022
21,20,3136.707764,10/8/2022
21,21,2540.659668,10/8/2022
21,22,429.6531067,10/8/2022
21,23,234.9970551,10/8/2022
28,8,2681.204102,10/8/2022
28,9,4483.508789,10/8/2022
28,10,2629.709229,10/8/2022
28,11,3066.110596,10/8/2022
28,12,4850.371582,10/8/2022
28,13,3587.939209,10/8/2022
28,14,1232.387329,10/8/2022
28,15,1449.612061,10/8/2022
28,16,2223.946289,10/8/2022
28,17,4299.64209,10/8/2022
28,18,5662.40625,10/8/2022
28,19,5412.150391,10/8/2022
28,20,5463.60791,10/8/2022
28,21,4505.050293,10/8/2022
28,22,908.1838989,10/8/2022
28,23,488.5548096,10/8/2022
34,8,3070.474854,10/8/2022
34,9,4886.913574,10/8/2022
34,10,2850.192383,10/8/2022
34,11,3277.360596,10/8/2022
34,12,5026.884277,10/8/2022
34,13,3846.477539,10/8/2022
34,14,1445.761841,10/8/2022
34,15,1523.228882,10/8/2022
34,16,2252.670654,10/8/2022
34,17,4376.533203,10/8/2022
34,18,5670.580078,10/8/2022
34,19,6248.025391,10/8/2022
34,20,5841.327637,10/8/2022
34,21,4813.73584,10/8/2022
34,22,870.680481,10/8/2022
34,23,547.9346924,10/8/2022
43,8,5546.224121,10/8/2022
43,9,8271.107422,10/8/2022
43,10,4982.94873,10/8/2022
43,11,5543.232422,10/8/2022
43,12,8900.878906,10/8/2022
43,13,6627.606934,10/8/2022
43,14,2426.510986,10/8/2022
43,15,2459.425537,10/8/2022
43,16,4036.863525,10/8/2022
43,17,8131.746094,10/8/2022
43,18,9668.838867,10/8/2022
43,19,10187.78809,10/8/2022
43,20,9665.853516,10/8/2022
43,21,8259.436523,10/8/2022
43,22,1666.419556,10/8/2022
43,23,1077.038452,10/8/2022
46,8,3035.978516,10/8/2022
46,9,4634.028809,10/8/2022
46,10,3413.25708,10/8/2022
46,11,3903.70166,10/8/2022
46,12,6028.408691,10/8/2022
46,13,4560.479004,10/8/2022
46,14,1846.821045,10/8/2022
46,15,1858.843506,10/8/2022
46,16,2615.102051,10/8/2022
46,17,5291.588867,10/8/2022
46,18,6917.615234,10/8/2022
46,19,7501.483887,10/8/2022
46,20,7015.663086,10/8/2022
46,21,5930.043945,10/8/2022
46,22,1156.598633,10/8/2022
46,23,607.6359863,10/8/2022
47,8,7788.110352,10/8/2022
47,9,10737.88672,10/8/2022
47,10,6346.181152,10/8/2022
47,11,7140.753906,10/8/2022
47,12,10078.26758,10/8/2022
47,13,8425.071289,10/8/2022
47,14,3447.083008,10/8/2022
47,15,3598.773193,10/8/2022
47,16,5107.518555,10/8/2022
47,17,9043.767578,10/8/2022
47,18,11055.46973,10/8/2022
47,19,11503.5752,10/8/2022
47,20,11227.33105,10/8/2022
47,21,10399.12793,10/8/2022
47,22,2412.42627,10/8/2022
47,23,1642.869995,10/8/2022
1,8,790.2844238,11/8/2022
1,9,1277.991699,11/8/2022
1,10,728.7026978,11/8/2022
1,11,813.1984863,11/8/2022
1,12,1287.64502,11/8/2022
1,13,953.4172363,11/8/2022
1,14,310.2517395,11/8/2022
1,15,193.1402893,11/8/2022
1,16,384.7875977,11/8/2022
1,17,997.7346191,11/8/2022
1,18,1230.647217,11/8/2022
1,19,1406.606567,11/8/2022
1,20,1287.771606,11/8/2022
1,21,1101.383301,11/8/2022
1,22,172.8614655,11/8/2022
1,23,-219.401001,11/8/2022
2,8,1158.390015,11/8/2022
2,9,1791.510742,11/8/2022
2,10,1060.0625,11/8/2022
2,11,1225.074463,11/8/2022
2,12,1842.860962,11/8/2022
2,13,1349.843628,11/8/2022
2,14,438.1878052,11/8/2022
2,15,384.9086914,11/8/2022
2,16,668.7581787,11/8/2022
2,17,1497.977783,11/8/2022
2,18,1963.041138,11/8/2022
2,19,2130.445313,11/8/2022
2,20,2043.97522,11/8/2022
2,21,1771.685059,11/8/2022
2,22,261.6729126,11/8/2022
2,23,29.76018333,11/8/2022
13,8,821.1783447,11/8/2022
13,9,1362.151123,11/8/2022
13,10,779.6561279,11/8/2022
13,11,891.0267334,11/8/2022
13,12,1414.222412,11/8/2022
13,13,1034.612793,11/8/2022
13,14,272.7792969,11/8/2022
13,15,352.8471375,11/8/2022
13,16,565.7528687,11/8/2022
13,17,1294.275757,11/8/2022
13,18,1582.110962,11/8/2022
13,19,1745.263184,11/8/2022
13,20,1616.786011,11/8/2022
13,21,1484.942139,11/8/2022
13,22,232.8475647,11/8/2022
13,23,-16.12787437,11/8/2022
17,8,3929.508301,11/8/2022
17,9,6337.701172,11/8/2022
17,10,3571.052734,11/8/2022
17,11,3904.052734,11/8/2022
17,12,6420.416016,11/8/2022
17,13,4808.98584,11/8/2022
17,14,1632.501953,11/8/2022
17,15,1833.047363,11/8/2022
17,16,2748.744873,11/8/2022
17,17,4848.48877,11/8/2022
17,18,7514.918457,11/8/2022
17,19,7800.560059,11/8/2022
17,20,7533.317871,11/8/2022
17,21,6409.516602,11/8/2022
17,22,910.1984863,11/8/2022
17,23,390.9059753,11/8/2022
21,8,1323.652588,11/8/2022
21,9,2203.199707,11/8/2022
21,10,1228.163574,11/8/2022
21,11,1397.705688,11/8/2022
21,12,2205.006104,11/8/2022
21,13,1657.757324,11/8/2022
21,14,475.2599792,11/8/2022
21,15,508.7596436,11/8/2022
21,16,851.4921875,11/8/2022
21,17,2021.317505,11/8/2022
21,18,2666.281738,11/8/2022
21,19,2562.638672,11/8/2022
21,20,2437.243652,11/8/2022
21,21,2027.582275,11/8/2022
21,22,224.9889679,11/8/2022
21,23,63.34382629,11/8/2022
28,8,2621.746826,11/8/2022
28,9,3883.947266,11/8/2022
28,10,2226.285889,11/8/2022
28,11,2735.552734,11/8/2022
28,12,4524.440918,11/8/2022
28,13,3259.419434,11/8/2022
28,14,997.3037109,11/8/2022
28,15,1088.427124,11/8/2022
28,16,1825.449341,11/8/2022
28,17,3808.331543,11/8/2022
28,18,4958.915527,11/8/2022
28,19,5560.340332,11/8/2022
28,20,5404.970215,11/8/2022
28,21,4482.599121,11/8/2022
28,22,619.0471191,11/8/2022
28,23,322.3739624,11/8/2022
34,8,2839.625732,11/8/2022
34,9,4566.29541,11/8/2022
34,10,2648.429199,11/8/2022
34,11,2860.756104,11/8/2022
34,12,4617.98584,11/8/2022
34,13,3442.22876,11/8/2022
34,14,1193.800903,11/8/2022
34,15,1282.39563,11/8/2022
34,16,1949.193481,11/8/2022
34,17,4090.585938,11/8/2022
34,18,5238.924805,11/8/2022
34,19,5561.021484,11/8/2022
34,20,5386.747559,11/8/2022
34,21,4561.289063,11/8/2022
34,22,648.3522339,11/8/2022
34,23,346.5118103,11/8/2022
43,8,5303.321289,11/8/2022
43,9,7997.345703,11/8/2022
43,10,4727.011719,11/8/2022
43,11,5167.151855,11/8/2022
43,12,8464.251953,11/8/2022
43,13,6263.027344,11/8/2022
43,14,2078.572998,11/8/2022
43,15,2436.022217,11/8/2022
43,16,3628.44165,11/8/2022
43,17,7239.56543,11/8/2022
43,18,8723.578125,11/8/2022
43,19,9091.779297,11/8/2022
43,20,9344.919922,11/8/2022
43,21,7812.396973,11/8/2022
43,22,1394.104614,11/8/2022
43,23,864.8336792,11/8/2022
46,8,3368.128906,11/8/2022
46,9,5430.996582,11/8/2022
46,10,3132.695068,11/8/2022
46,11,3491.71167,11/8/2022
46,12,5655.248047,11/8/2022
46,13,4196.018555,11/8/2022
46,14,1440.477295,11/8/2022
46,15,1470.887573,11/8/2022
46,16,1958.835083,11/8/2022
46,17,4096.039063,11/8/2022
46,18,6286.518555,11/8/2022
46,19,6841.869141,11/8/2022
46,20,5629.104492,11/8/2022
46,21,4788.065918,11/8/2022
46,22,713.3222046,11/8/2022
46,23,378.9018555,11/8/2022
47,8,7200.253906,11/8/2022
47,9,9050.760742,11/8/2022
47,10,5913.139648,11/8/2022
47,11,7094.499023,11/8/2022
47,12,9110.585938,11/8/2022
47,13,7827.433105,11/8/2022
47,14,2466.389893,11/8/2022
47,15,2846.756348,11/8/2022
47,16,4556.34668,11/8/2022
47,17,8997.954102,11/8/2022
47,18,10654.07715,11/8/2022
47,19,11059.72559,11/8/2022
47,20,10764.99316,11/8/2022
47,21,9507.242188,11/8/2022
47,22,1701.390381,11/8/2022
47,23,1315.784668,11/8/2022
1,8,895.711853,12/8/2022
1,9,1423.196777,12/8/2022
1,10,834.3963013,12/8/2022
1,11,936.3703003,12/8/2022
1,12,1397.430664,12/8/2022
1,13,1051.462524,12/8/2022
1,14,404.4324036,12/8/2022
1,15,296.2511902,12/8/2022
1,16,492.2437134,12/8/2022
1,17,1115.843262,12/8/2022
1,18,1361.107544,12/8/2022
1,19,1567.437866,12/8/2022
1,20,1424.270386,12/8/2022
1,21,1241.529297,12/8/2022
1,22,289.2311707,12/8/2022
1,23,-141.1881256,12/8/2022
2,8,1278.089111,12/8/2022
2,9,1950.160156,12/8/2022
2,10,1189.055054,12/8/2022
2,11,1352.805908,12/8/2022
2,12,2034.944092,12/8/2022
2,13,1515.515747,12/8/2022
2,14,530.71875,12/8/2022
2,15,474.0423889,12/8/2022
2,16,785.3899536,12/8/2022
